프레임번호,타임스탐프_초,단순분류,정상확률,포트홀확률,신뢰도,CP클래스,CP클래스번호,파일경로
1519,76.02595351766941,정상,0.5834,0.4166,0.5834,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001519_76.026s.jpg
1520,76.07600351998518,정상,0.5828,0.4172,0.5828,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001520_76.076s.jpg
1521,76.12605352230096,정상,0.5809,0.4191,0.5809,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001521_76.126s.jpg
1522,76.17610352461674,정상,0.5772,0.4228,0.5772,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001522_76.176s.jpg
1523,76.22615352693252,정상,0.5788,0.4212,0.5788,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001523_76.226s.jpg
1524,76.2762035292483,정상,0.5811,0.4189,0.5811,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001524_76.276s.jpg
1525,76.32625353156408,정상,0.5746,0.4254,0.5746,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001525_76.326s.jpg
1526,76.37630353387986,정상,0.5750,0.4250,0.5750,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001526_76.376s.jpg
1527,76.42635353619563,정상,0.5718,0.4282,0.5718,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001527_76.426s.jpg
1528,76.47640353851142,정상,0.5607,0.4393,0.5607,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001528_76.476s.jpg
1529,76.52645354082719,정상,0.5642,0.4358,0.5642,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001529_76.526s.jpg
1530,76.57650354314298,정상,0.5729,0.4271,0.5729,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001530_76.577s.jpg
1531,76.62655354545876,정상,0.5685,0.4315,0.5685,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001531_76.627s.jpg
1532,76.67660354777453,정상,0.5684,0.4316,0.5684,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001532_76.677s.jpg
1533,76.72665355009032,정상,0.5600,0.4400,0.5600,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001533_76.727s.jpg
1534,76.77670355240609,정상,0.5584,0.4416,0.5584,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001534_76.777s.jpg
1535,76.82675355472188,정상,0.5610,0.4390,0.5610,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001535_76.827s.jpg
1536,76.87680355703766,정상,0.5605,0.4395,0.5605,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001536_76.877s.jpg
1537,76.92685355935343,정상,0.5586,0.4414,0.5586,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001537_76.927s.jpg
1538,76.97690356166922,정상,0.5684,0.4316,0.5684,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001538_76.977s.jpg
1539,77.02695356398499,정상,0.5688,0.4312,0.5688,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001539_77.027s.jpg
1540,77.07700356630077,정상,0.5641,0.4359,0.5641,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001540_77.077s.jpg
1541,77.12705356861656,정상,0.5644,0.4356,0.5644,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001541_77.127s.jpg
1542,77.17710357093233,정상,0.5690,0.4310,0.5690,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001542_77.177s.jpg
1543,77.22715357324812,정상,0.5635,0.4365,0.5635,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001543_77.227s.jpg
1544,77.27720357556389,정상,0.5692,0.4308,0.5692,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001544_77.277s.jpg
1545,77.32725357787967,정상,0.5727,0.4273,0.5727,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001545_77.327s.jpg
1546,77.37730358019546,정상,0.5700,0.4300,0.5700,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001546_77.377s.jpg
1547,77.42735358251123,정상,0.5754,0.4246,0.5754,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001547_77.427s.jpg
1548,77.47740358482702,정상,0.5609,0.4391,0.5609,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001548_77.477s.jpg
1549,77.52745358714279,정상,0.5643,0.4357,0.5643,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001549_77.527s.jpg
1550,77.57750358945857,정상,0.5811,0.4189,0.5811,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001550_77.578s.jpg
1551,77.62755359177436,정상,0.5727,0.4273,0.5727,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001551_77.628s.jpg
1552,77.67760359409013,정상,0.5674,0.4326,0.5674,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001552_77.678s.jpg
1553,77.72765359640591,정상,0.5702,0.4298,0.5702,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001553_77.728s.jpg
1554,77.77770359872169,정상,0.5634,0.4366,0.5634,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001554_77.778s.jpg
1555,77.82775360103747,정상,0.5557,0.4443,0.5557,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001555_77.828s.jpg
1556,77.87780360335326,정상,0.5504,0.4496,0.5504,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001556_77.878s.jpg
1557,77.92785360566903,정상,0.5469,0.4531,0.5469,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001557_77.928s.jpg
1558,77.97790360798481,정상,0.5386,0.4614,0.5386,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001558_77.978s.jpg
1559,78.02795361030059,정상,0.5361,0.4639,0.5361,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001559_78.028s.jpg
1560,78.07800361261637,정상,0.5344,0.4656,0.5344,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001560_78.078s.jpg
1561,78.12805361493214,정상,0.5288,0.4712,0.5288,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001561_78.128s.jpg
1562,78.17810361724793,정상,0.5214,0.4786,0.5214,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001562_78.178s.jpg
1563,78.22815361956371,정상,0.5169,0.4831,0.5169,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001563_78.228s.jpg
1564,78.27820362187948,정상,0.5193,0.4807,0.5193,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001564_78.278s.jpg
1565,78.32825362419527,정상,0.5178,0.4822,0.5178,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001565_78.328s.jpg
1566,78.37830362651104,정상,0.5216,0.4784,0.5216,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001566_78.378s.jpg
1567,78.42835362882683,정상,0.5234,0.4766,0.5234,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001567_78.428s.jpg
1568,78.47840363114261,정상,0.5213,0.4787,0.5213,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001568_78.478s.jpg
1569,78.52845363345838,정상,0.5207,0.4793,0.5207,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001569_78.528s.jpg
1570,78.57850363577417,정상,0.5295,0.4705,0.5295,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001570_78.579s.jpg
1571,78.62855363808994,정상,0.5259,0.4741,0.5259,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001571_78.629s.jpg
1572,78.67860364040573,정상,0.5316,0.4684,0.5316,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001572_78.679s.jpg
1573,78.72865364272151,정상,0.5310,0.4690,0.5310,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001573_78.729s.jpg
1574,78.77870364503728,정상,0.5402,0.4598,0.5402,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001574_78.779s.jpg
1575,78.82875364735307,정상,0.5387,0.4613,0.5387,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001575_78.829s.jpg
1576,78.87880364966884,정상,0.5461,0.4539,0.5461,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001576_78.879s.jpg
1577,78.92885365198462,정상,0.5512,0.4488,0.5512,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001577_78.929s.jpg
1578,78.97890365430041,정상,0.5494,0.4506,0.5494,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001578_78.979s.jpg
1579,79.02895365661618,정상,0.5375,0.4625,0.5375,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001579_79.029s.jpg
1580,79.07900365893197,정상,0.5492,0.4508,0.5492,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001580_79.079s.jpg
1581,79.12905366124774,정상,0.5432,0.4568,0.5432,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001581_79.129s.jpg
1582,79.17910366356352,정상,0.5395,0.4605,0.5395,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001582_79.179s.jpg
1583,79.22915366587931,정상,0.5442,0.4558,0.5442,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001583_79.229s.jpg
1584,79.27920366819508,정상,0.5287,0.4713,0.5287,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001584_79.279s.jpg
1585,79.32925367051087,정상,0.5173,0.4827,0.5173,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001585_79.329s.jpg
1586,79.37930367282664,정상,0.5152,0.4848,0.5152,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001586_79.379s.jpg
1587,79.42935367514242,정상,0.5165,0.4835,0.5165,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001587_79.429s.jpg
1588,79.47940367745821,정상,0.5267,0.4733,0.5267,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001588_79.479s.jpg
1589,79.52945367977398,정상,0.5247,0.4753,0.5247,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001589_79.529s.jpg
1590,79.57950368208976,정상,0.5297,0.4703,0.5297,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001590_79.580s.jpg
1591,79.62955368440554,정상,0.5343,0.4657,0.5343,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001591_79.630s.jpg
1592,79.67960368672132,정상,0.5344,0.4656,0.5344,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001592_79.680s.jpg
1593,79.72965368903711,정상,0.5361,0.4639,0.5361,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001593_79.730s.jpg
1594,79.77970369135288,정상,0.5389,0.4611,0.5389,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001594_79.780s.jpg
1595,79.82975369366866,정상,0.5312,0.4688,0.5312,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001595_79.830s.jpg
1596,79.87980369598444,정상,0.5201,0.4799,0.5201,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001596_79.880s.jpg
1597,79.92985369830022,정상,0.5287,0.4713,0.5287,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001597_79.930s.jpg
1598,79.97990370061599,정상,0.5461,0.4539,0.5461,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001598_79.980s.jpg
1599,80.02995370293178,정상,0.5417,0.4583,0.5417,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001599_80.030s.jpg
1600,80.08000370524756,정상,0.5462,0.4538,0.5462,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001600_80.080s.jpg
1601,80.13005370756333,정상,0.5219,0.4781,0.5219,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001601_80.130s.jpg
1602,80.18010370987912,정상,0.5016,0.4984,0.5016,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001602_80.180s.jpg
1603,80.23015371219489,정상,0.4995,0.5005,0.5005,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001603_80.230s.jpg
1604,80.28020371451068,정상,0.5122,0.4878,0.5122,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001604_80.280s.jpg
1605,80.33025371682646,정상,0.5197,0.4803,0.5197,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001605_80.330s.jpg
1606,80.38030371914223,정상,0.4945,0.5055,0.5055,애매한 포트홀,2,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001606_80.380s.jpg
1607,80.43035372145802,정상,0.5051,0.4949,0.5051,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001607_80.430s.jpg
1608,80.48040372377379,정상,0.5529,0.4471,0.5529,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001608_80.480s.jpg
1609,80.53045372608958,정상,0.5425,0.4575,0.5425,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001609_80.530s.jpg
1610,80.58050372840536,정상,0.5964,0.4036,0.5964,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001610_80.581s.jpg
1611,80.63055373072113,정상,0.5849,0.4151,0.5849,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001611_80.631s.jpg
1612,80.68060373303692,정상,0.5665,0.4335,0.5665,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001612_80.681s.jpg
1613,80.73065373535269,정상,0.5791,0.4209,0.5791,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001613_80.731s.jpg
1614,80.78070373766847,정상,0.5720,0.4280,0.5720,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001614_80.781s.jpg
1615,80.83075373998426,정상,0.5719,0.4281,0.5719,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001615_80.831s.jpg
1616,80.88080374230003,정상,0.5780,0.4220,0.5780,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001616_80.881s.jpg
1617,80.93085374461582,정상,0.5860,0.4140,0.5860,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001617_80.931s.jpg
1618,80.98090374693159,정상,0.6029,0.3971,0.6029,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001618_80.981s.jpg
1619,81.03095374924737,정상,0.5986,0.4014,0.5986,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001619_81.031s.jpg
1620,81.08100375156316,정상,0.5835,0.4165,0.5835,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001620_81.081s.jpg
1621,81.13105375387893,정상,0.5824,0.4176,0.5824,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001621_81.131s.jpg
1622,81.18110375619472,정상,0.5669,0.4331,0.5669,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001622_81.181s.jpg
1623,81.23115375851049,정상,0.5764,0.4236,0.5764,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001623_81.231s.jpg
1624,81.28120376082627,정상,0.5696,0.4304,0.5696,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001624_81.281s.jpg
1625,81.33125376314206,정상,0.5709,0.4291,0.5709,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001625_81.331s.jpg
1626,81.38130376545783,정상,0.5609,0.4391,0.5609,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001626_81.381s.jpg
1627,81.43135376777362,정상,0.5954,0.4046,0.5954,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001627_81.431s.jpg
1628,81.48140377008939,정상,0.5990,0.4010,0.5990,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001628_81.481s.jpg
1629,81.53145377240517,정상,0.5788,0.4212,0.5788,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001629_81.531s.jpg
1630,81.58150377472094,정상,0.6200,0.3800,0.6200,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001630_81.582s.jpg
1631,81.63155377703673,정상,0.6083,0.3917,0.6083,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001631_81.632s.jpg
1632,81.68160377935251,정상,0.5948,0.4052,0.5948,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001632_81.682s.jpg
1633,81.73165378166829,정상,0.5997,0.4003,0.5997,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001633_81.732s.jpg
1634,81.78170378398407,정상,0.6011,0.3989,0.6011,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001634_81.782s.jpg
1635,81.83175378629984,정상,0.5947,0.4053,0.5947,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001635_81.832s.jpg
1636,81.88180378861563,정상,0.5643,0.4357,0.5643,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001636_81.882s.jpg
1637,81.93185379093141,정상,0.5886,0.4114,0.5886,애매한 정상,1,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001637_81.932s.jpg
1638,81.98190379324718,정상,0.6127,0.3873,0.6127,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001638_81.982s.jpg
1639,82.03195379556297,정상,0.6082,0.3918,0.6082,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001639_82.032s.jpg
1640,82.08200379787874,정상,0.6077,0.3923,0.6077,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001640_82.082s.jpg
1641,82.13205380019453,정상,0.6284,0.3716,0.6284,명확한 정상,0,C:\Users\daeseong\Desktop\pothole-pipeline\sample_maker\temp_frames\frame_001641_82.132s.jpg
